$Flow file for segment 34,,,
To the right of the sum of flows are individual flows starting with QWD then QSTR,,,
JDAY,PH,Spill,Fish
6865.5,48.93,0.00,1.27
6866.5,48.20,0.00,1.27
6867.5,48.07,0.00,1.27
6868.5,47.67,0.00,1.27
6869.5,47.49,0.00,1.27
6870.5,48.46,0.00,1.27
6871.5,50.67,0.00,1.27
6872.5,47.87,0.00,1.27
6873.5,49.28,0.00,1.27
6874.5,46.65,0.00,1.27
6875.5,48.03,0.00,1.27
6876.5,48.50,0.00,1.27
6877.5,48.63,0.00,1.27
6878.5,51.38,0.00,1.27
6879.5,47.03,0.00,1.27
6880.5,56.24,0.00,1.27
6881.5,55.64,0.00,1.27
6882.5,56.74,0.00,1.27
6883.5,55.46,0.00,1.27
6884.5,53.60,0.00,1.27
6885.5,52.89,0.00,1.27
6886.5,49.53,5.16,1.27
6887.5,49.22,4.51,1.27
6888.5,52.44,0.00,1.27
6889.5,53.40,0.00,1.27
6890.5,53.61,0.00,1.27
6891.5,52.12,0.00,1.27
6892.5,48.36,3.44,1.27
6893.5,55.65,0.05,1.27
6894.5,53.96,0.00,1.27
6895.5,53.99,2.85,1.27
6896.5,55.62,0.00,1.27
6897.5,56.02,0.00,1.27
6898.5,41.09,0.00,1.27
6899.5,51.92,3.13,1.27
6900.5,47.59,0.00,1.27
6901.5,47.29,0.00,1.27
6902.5,48.18,2.44,1.27
6903.5,49.04,0.00,1.27
6904.5,48.45,0.00,1.27
6905.5,36.07,10.25,1.27
6906.5,37.34,14.18,1.27
6907.5,53.57,0.00,1.27
6908.5,52.43,0.00,1.27
6909.5,50.46,2.80,1.27
6910.5,52.72,0.00,1.27
6911.5,53.13,0.00,1.27
6912.5,51.91,2.82,1.27
6913.5,53.79,0.00,1.27
6914.5,55.77,0.00,1.27
6915.5,55.08,0.00,1.27
6916.5,48.83,3.96,1.27
6917.5,53.08,0.00,1.27
6918.5,53.31,0.00,1.27
6919.5,52.00,0.00,1.27
6920.5,50.39,3.64,1.27
6921.5,55.28,0.00,1.27
6922.5,52.78,0.00,1.27
6923.5,49.60,2.39,1.27
6924.5,52.71,0.00,1.27
6925.5,49.18,0.00,1.27
6926.5,48.41,0.00,1.27
6927.5,52.40,0.00,1.27
6928.5,51.60,0.00,1.27
6929.5,53.37,0.00,1.27
6930.5,42.35,10.65,1.27
6931.5,52.57,0.00,1.27
6932.5,53.18,0.00,1.27
6933.5,50.81,0.45,1.27
6934.5,48.40,0.00,1.27
6935.5,51.39,0.00,1.27
6936.5,44.98,5.85,1.27
6937.5,51.98,0.00,1.27
6938.5,52.16,0.00,1.27
6939.5,50.65,0.00,1.27
6940.5,47.55,5.16,1.27
6941.5,50.15,0.00,1.27
6942.5,53.04,0.00,1.27
6943.5,48.84,3.35,1.27
6944.5,50.63,0.00,1.27
6945.5,50.75,0.00,1.27
6946.5,47.23,0.00,1.27
6947.5,44.13,0.00,1.27
6948.5,45.16,2.96,1.27
6949.5,48.85,0.00,1.27
6950.5,49.29,0.00,1.27
6951.5,48.66,2.38,1.27
6952.5,50.05,0.00,1.27
6953.5,49.69,0.00,1.27
6954.5,51.19,0.00,1.27
6955.5,45.41,4.23,1.27
6956.5,38.53,2.65,1.27
6957.5,32.62,0.00,1.27
6958.5,45.71,1.79,1.27
6959.5,47.44,0.00,1.27
6960.5,49.60,0.00,1.27
6961.5,46.97,0.00,1.27
6962.5,37.59,9.75,1.27
6963.5,10.49,43.64,1.27
6964.5,20.79,31.52,1.27
6965.5,21.50,29.96,1.27
6966.5,18.73,32.18,1.27
6967.5,22.40,28.25,1.27
6968.5,25.59,25.29,1.27
6969.5,24.75,25.26,1.27
6970.5,25.69,26.35,1.27
6971.5,22.59,27.20,1.27
6972.5,22.80,29.05,1.27
6973.5,36.67,9.51,1.27
6974.5,30.32,16.25,1.27
6975.5,31.76,9.72,1.27
6976.5,25.92,20.60,1.27
6977.5,35.93,22.48,1.27
6978.5,38.38,57.72,1.27
6979.5,31.78,99.77,1.27
6980.5,92.39,90.46,1.27
6981.5,168.36,32.42,1.27
6982.5,128.82,95.07,1.27
6983.5,165.62,192.95,1.27
6984.5,157.61,321.95,1.27
6985.5,163.10,385.17,1.27
6986.5,166.14,375.57,1.27
6987.5,165.04,378.16,1.27
6988.5,169.90,351.60,1.27
6989.5,169.90,246.98,1.27
6990.5,169.90,163.48,1.27
6991.5,169.90,112.34,1.27
6992.5,169.90,83.49,1.27
6993.5,169.90,86.13,1.27
6994.5,169.90,86.05,1.27
6995.5,169.90,86.12,1.27
6996.5,169.90,81.84,1.27
6997.5,168.07,302.18,1.27
6998.5,169.15,425.86,1.27
6999.5,169.90,327.55,1.27
7000.5,169.90,320.95,1.27
7001.5,169.90,200.47,1.27
7002.5,169.90,201.32,1.27
7003.5,169.90,207.38,1.27
7004.5,169.90,210.24,1.27
7005.5,169.90,233.32,1.27
7006.5,169.90,253.61,1.27
7007.5,169.90,251.14,1.27
7008.5,169.90,253.18,1.27
7009.5,169.90,251.63,1.27
7010.5,166.43,240.29,1.27
7011.5,166.41,166.24,1.27
7012.5,116.84,166.84,1.27
7013.5,14.61,235.64,1.27
7014.5,33.28,185.54,1.27
7015.5,45.83,144.41,1.27
7016.5,25.73,142.33,1.27
7017.5,17.53,136.06,1.27
7018.5,29.12,111.12,1.27
7019.5,50.30,85.38,1.27
7020.5,25.86,109.51,1.27
7021.5,7.58,133.51,1.27
7022.5,115.77,18.96,1.27
7023.5,59.43,77.98,1.27
7024.5,8.15,130.40,1.27
7025.5,55.08,81.62,1.27
7026.5,19.24,121.12,1.27
7027.5,30.09,107.85,1.27
7028.5,9.20,134.15,1.27
7029.5,61.79,78.00,1.27
7030.5,42.93,94.49,1.27
7031.5,10.18,129.45,1.27
7032.5,39.28,97.92,1.27
7033.5,22.67,117.20,1.27
7034.5,22.64,208.15,1.27
7035.5,8.96,272.95,1.27
7036.5,12.59,270.00,1.27
7037.5,11.41,265.09,1.27
7038.5,11.68,264.08,1.27
7039.5,17.96,254.88,1.27
7040.5,11.92,262.25,1.27
7041.5,14.19,261.49,1.27
7042.5,15.43,260.48,1.27
7043.5,20.05,256.45,1.27
7044.5,19.34,256.14,1.27
7045.5,16.47,255.51,1.27
7046.5,12.08,242.87,1.27
7047.5,11.02,213.44,1.27
7048.5,10.02,198.85,1.27
7049.5,8.01,198.71,1.27
7050.5,17.07,187.16,1.27
7051.5,27.92,171.96,1.27
7052.5,10.94,189.08,1.27
7053.5,9.19,192.73,1.27
7054.5,7.55,192.33,1.27
7055.5,10.56,183.76,1.27
7056.5,5.29,190.44,1.27
7057.5,6.12,191.49,1.27
7058.5,5.36,191.15,1.27
7059.5,5.72,191.29,1.27
7060.5,5.82,191.47,1.27
7061.5,7.94,189.46,1.27
7062.5,6.91,192.61,1.27
7063.5,11.71,199.95,1.27
7064.5,8.59,209.36,1.27
7065.5,7.10,211.42,1.27
7066.5,16.09,228.25,1.27
7067.5,27.56,220.30,1.27
7068.5,20.91,227.59,1.27
7069.5,20.53,226.94,1.27
7070.5,16.91,225.35,1.27
7071.5,12.27,212.17,1.27
7072.5,12.41,212.68,1.27
7073.5,12.42,228.81,1.27
7074.5,13.67,235.03,1.27
7075.5,13.05,234.55,1.27
7076.5,13.52,233.01,1.27
7077.5,31.79,232.42,1.27
7078.5,11.38,265.95,1.27
7079.5,70.92,198.63,1.27
7080.5,109.69,135.44,1.27
7081.5,84.42,171.19,1.27
7082.5,20.77,267.71,1.27
7083.5,16.78,264.27,1.27
7084.5,13.40,227.93,1.27
7085.5,13.69,204.68,1.27
7086.5,12.05,205.03,1.27
7087.5,12.30,203.71,1.27
7088.5,13.31,202.87,1.27
7089.5,15.40,204.10,1.27
7090.5,14.25,208.10,1.27
7091.5,30.02,194.40,1.27
7092.5,146.13,71.33,1.27
7093.5,145.83,72.63,1.27
7094.5,150.03,92.72,1.27
7095.5,158.76,160.15,1.27
7096.5,156.64,201.10,1.27
7097.5,158.48,207.40,1.27
7098.5,136.37,248.01,1.27
7099.5,156.27,267.13,1.27
7100.5,151.16,267.95,1.27
7101.5,149.52,262.79,1.27
7102.5,70.69,286.47,1.27
7103.5,27.35,273.51,1.27
7104.5,38.33,217.79,1.27
7105.5,98.99,125.76,1.27
7106.5,133.48,83.42,1.27
7107.5,132.27,83.07,1.27
7108.5,103.14,110.91,1.27
7109.5,118.43,79.13,1.27
7110.5,104.81,69.95,1.27
7111.5,129.74,44.07,1.27
7112.5,123.32,32.91,1.27
7113.5,124.06,32.18,1.27
7114.5,122.63,33.12,1.27
7115.5,123.73,31.53,1.27
7116.5,125.97,13.77,1.27
7117.5,131.14,8.02,1.27
7118.5,128.96,8.31,1.27
7119.5,125.89,13.88,1.27
7120.5,115.96,21.94,1.27
7121.5,115.12,21.94,1.27
7122.5,118.22,20.65,1.27
7123.5,91.04,47.72,1.27
7124.5,137.78,0.09,1.27
7125.5,138.22,0.02,1.27
7126.5,135.76,0.23,1.27
7127.5,137.53,0.29,1.27
7128.5,137.87,0.00,1.27
7129.5,123.45,0.04,1.27
7130.5,113.34,0.00,1.27
7131.5,110.71,0.00,1.27
7132.5,112.68,0.00,1.27
7133.5,113.10,0.00,1.27
7134.5,113.35,0.05,1.27
7135.5,113.08,0.11,1.27
7136.5,112.31,0.00,1.27
7137.5,112.45,0.00,1.27
7138.5,112.29,0.00,1.27
7139.5,78.68,20.09,1.27
7140.5,98.34,0.00,1.27
7141.5,98.35,0.00,1.27
7142.5,96.68,0.00,1.27
7143.5,96.61,0.00,1.27
7144.5,99.70,0.06,1.27
7145.5,98.29,0.00,1.27
7146.5,97.70,0.00,1.27
7147.5,97.46,0.00,1.27
7148.5,97.77,0.00,1.27
7149.5,98.02,0.00,1.27
7150.5,97.94,0.00,1.27
7151.5,97.66,0.00,1.27
7152.5,98.93,0.00,1.27
7153.5,97.83,0.00,1.27
7154.5,99.27,0.00,1.27
7155.5,97.41,0.00,1.27
7156.5,98.95,0.00,1.27
7157.5,98.00,0.00,1.27
7158.5,98.99,0.00,1.27
7159.5,98.67,0.00,1.27
7160.5,98.20,0.00,1.27
7161.5,98.60,0.00,1.27
7162.5,98.01,0.00,1.27
7163.5,97.85,0.00,1.27
7164.5,97.39,0.00,1.27
7165.5,85.45,11.78,1.27
7166.5,89.05,10.97,1.27
7167.5,99.76,0.00,1.27
7168.5,98.93,0.00,1.27
7169.5,98.38,0.00,1.27
7170.5,98.07,0.00,1.27
7171.5,97.66,0.00,1.27
7172.5,52.02,46.87,1.27
7173.5,22.60,74.67,1.27
7174.5,21.00,74.72,1.27
7175.5,32.91,63.97,1.27
7176.5,31.80,64.51,1.27
7177.5,29.42,68.48,1.27
7178.5,28.80,68.67,1.64
7179.5,27.57,69.23,1.81
7180.5,19.53,77.18,1.81
7181.5,30.26,65.32,1.81
7182.5,67.35,27.79,1.81
7183.5,87.75,7.48,1.81
7184.5,90.70,7.07,1.81
7185.5,90.03,7.49,1.81
7186.5,89.35,7.52,1.81
7187.5,77.90,20.44,1.81
7188.5,69.72,27.60,1.81
7189.5,70.16,25.89,1.81
7190.5,69.10,14.35,1.81
7191.5,68.97,12.43,1.81
7192.5,50.78,2.53,1.81
7193.5,65.78,5.64,1.81
7194.5,65.05,5.60,1.81
7195.5,64.16,5.59,1.81
7196.5,63.92,5.58,1.81
7197.5,62.26,5.64,1.81
7198.5,60.73,5.63,1.81
7199.5,60.85,5.21,1.81
7200.5,58.37,0.85,1.81
7201.5,57.74,0.00,1.81
7202.5,57.88,0.00,1.81
7203.5,58.16,0.00,1.81
7204.5,59.31,0.00,1.81
7205.5,60.03,0.00,1.81
7206.5,59.75,0.00,1.81
7207.5,59.10,0.00,1.81
7208.5,53.20,0.00,1.81
7209.5,50.46,0.00,1.81
7210.5,57.30,0.00,1.81
7211.5,59.89,0.00,1.81
7212.5,62.53,0.00,1.81
7213.5,77.96,0.00,1.81
7214.5,79.07,0.00,1.81
7215.5,78.74,0.00,1.81
7216.5,78.05,0.00,1.81
7217.5,78.37,0.00,1.81
7218.5,78.75,0.00,1.81
7219.5,79.16,0.00,1.81
7220.5,76.11,0.00,1.81
7221.5,78.39,0.00,1.81
7222.5,73.62,0.00,1.81
7223.5,75.58,0.00,1.81
7224.5,74.75,0.00,1.81
7225.5,75.93,0.00,1.81
7226.5,75.49,0.00,1.81
7227.5,73.46,0.00,1.81
7228.5,76.39,0.00,1.81
7229.5,74.58,0.00,1.81
7230.5,78.93,0.00,1.81
7231.5,76.26,0.00,1.81
7232.5,75.57,0.00,1.81
7233.5,77.22,0.00,1.81
7234.5,77.28,0.00,1.81
7235.5,77.45,0.00,1.81
7236.5,76.52,0.00,1.81
7237.5,75.90,0.00,1.81
7238.5,77.78,0.00,1.81
7239.5,74.22,0.00,1.81
7240.5,76.13,0.00,1.81
7241.5,76.08,0.00,1.81
7242.5,75.37,0.00,1.81
7243.5,76.10,0.00,1.81
7244.5,75.23,0.00,1.81
7245.5,66.61,10.60,1.81
7246.5,77.59,0.00,1.81
7247.5,79.48,0.00,1.81
7248.5,77.30,0.00,1.81
7249.5,77.48,0.00,1.81
7250.5,75.48,0.00,1.81
7251.5,76.21,0.00,1.81
7252.5,76.27,0.00,1.81
7253.5,75.89,0.00,1.81
7254.5,75.12,0.00,1.81
7255.5,75.92,0.00,1.81
7256.5,79.09,0.00,1.81
7257.5,76.19,0.00,1.81
7258.5,75.27,0.00,1.81
7259.5,75.50,0.00,1.81
7260.5,73.21,0.00,1.81
7261.5,73.48,0.00,1.81
7262.5,71.62,4.06,1.81
7263.5,56.75,16.76,1.81
7264.5,48.24,29.62,1.81
7265.5,40.10,35.58,1.81
7266.5,47.85,29.47,1.81
7267.5,45.95,29.42,1.81
7268.5,48.59,29.47,1.81
7269.5,46.95,29.61,1.81
7270.5,46.55,29.74,1.81
7271.5,46.16,29.88,1.81
7272.5,44.69,29.60,1.81
7273.5,46.30,29.12,1.81
7274.5,44.61,29.29,1.81
7275.5,34.99,29.61,1.81
7276.5,29.48,29.84,1.81
7277.5,49.37,16.93,1.81
7278.5,58.16,7.21,1.81
7279.5,61.11,7.18,1.81
7280.5,61.12,7.19,1.81
7281.5,59.15,7.27,1.81
7282.5,57.64,7.25,1.81
7283.5,60.88,7.27,1.81
7284.5,60.94,7.35,1.81
7285.5,59.57,7.27,1.81
7286.5,59.81,7.18,1.81
7287.5,59.90,7.19,1.81
7288.5,60.98,7.24,1.81
7289.5,59.36,7.09,1.81
7290.5,59.65,7.11,1.81
7291.5,61.17,7.16,1.81
7292.5,61.99,7.06,1.81
7293.5,53.92,13.56,1.81
7294.5,62.05,4.73,1.81
7295.5,65.67,0.00,1.81
7296.5,63.07,0.00,1.81
7297.5,65.52,0.00,1.81
7298.5,64.69,0.00,1.81
7299.5,66.28,0.00,1.81
7300.5,64.44,0.00,1.81
7301.5,67.12,0.00,1.81
7302.5,63.78,0.00,1.81
7303.5,64.62,0.00,1.81
7304.5,67.33,0.00,1.81
7305.5,65.75,0.00,1.81
7306.5,30.02,0.00,1.81
7307.5,43.07,0.00,1.81
7308.5,26.25,0.00,1.81
7309.5,57.33,0.00,1.81
7310.5,43.26,0.00,1.81
7311.5,59.48,0.00,1.81
7312.5,52.28,0.00,1.81
7313.5,35.05,0.00,1.81
7314.5,55.75,0.00,1.81
7315.5,43.91,0.00,1.81
7316.5,54.70,0.00,1.81
7317.5,57.65,0.00,1.81
7318.5,49.53,0.00,1.81
7319.5,53.21,0.00,1.81
7320.5,24.60,0.00,1.80
7321.5,20.28,0.00,1.51
7322.5,20.22,0.00,1.61
7323.5,40.72,0.00,1.81
7324.5,42.37,0.00,1.81
7325.5,34.37,0.00,1.81
7326.5,19.46,0.00,1.66
7327.5,46.27,0.00,1.81
7328.5,40.22,0.00,1.81
7329.5,39.58,0.00,1.81
7330.5,18.34,0.00,1.81
7331.5,15.15,0.00,1.16
7332.5,22.63,0.00,1.70
7333.5,52.59,0.00,1.81
7334.5,53.62,0.00,1.81
7335.5,34.26,0.00,1.81
7336.5,50.72,0.00,1.81
7337.5,54.22,0.00,1.81
7338.5,51.17,0.00,1.81
7339.5,57.33,0.00,1.81
7340.5,54.15,0.00,1.81
7341.5,51.91,0.00,1.81
7342.5,49.94,0.00,1.81
7343.5,49.62,0.00,1.81
7344.5,49.84,0.00,1.81
7345.5,50.15,0.00,1.81
7346.5,51.02,0.00,1.81
7347.5,49.61,0.00,1.81
7348.5,50.09,0.00,1.81
7349.5,47.14,0.00,1.81
7350.5,49.61,0.00,1.81
7351.5,47.77,0.00,1.81
7352.5,51.02,0.00,1.81
7353.5,49.85,0.00,1.81
7354.5,49.76,0.00,1.81
7355.5,48.12,0.00,1.81
7356.5,49.23,0.00,1.81
7357.5,50.05,0.00,1.81
7358.5,48.96,0.00,1.81
7359.5,54.35,0.00,1.81
7360.5,58.29,0.00,1.81
7361.5,57.60,0.00,1.81
7362.5,48.60,7.17,1.81
7363.5,55.19,0.01,1.81
7364.5,56.50,0.14,1.81
7365.5,55.86,0.00,1.81
7366.5,56.46,0.04,1.81
7367.5,55.98,0.00,1.81
7368.5,58.57,0.00,1.81
7369.5,54.68,0.00,1.81
7370.5,57.30,0.00,1.81
7371.5,56.54,0.00,1.81
7372.5,56.58,0.00,1.81
7373.5,55.71,0.00,1.81
7374.5,57.68,0.00,1.81
7375.5,51.20,0.00,1.81
7376.5,50.13,0.00,1.81
7377.5,48.94,0.00,1.81
7378.5,52.37,0.00,1.81
7379.5,46.89,0.00,1.81
7380.5,39.91,0.00,1.81
7381.5,36.97,0.00,1.81
7382.5,42.36,0.00,1.81
7383.5,40.97,0.00,1.81
7384.5,43.38,0.00,1.81
7385.5,42.67,0.00,1.81
7386.5,42.25,0.00,1.81
7387.5,45.18,0.00,1.81
7388.5,43.76,0.00,1.81
7389.5,45.83,0.00,1.81
7390.5,42.97,0.00,1.81
7391.5,43.43,0.00,1.81
7392.5,42.35,0.00,1.81
7393.5,45.20,0.00,1.81
7394.5,44.31,0.00,1.81
7395.5,43.99,0.00,1.81
7396.5,44.33,0.00,1.81
7397.5,44.94,0.00,1.81
7398.5,42.86,0.00,1.81
7399.5,43.28,0.00,1.81
7400.5,41.81,0.00,1.81
7401.5,26.41,0.00,1.81
7402.5,37.14,0.00,1.81
7403.5,41.40,0.00,1.81
7404.5,40.06,0.00,1.81
7405.5,40.75,0.00,1.81
7406.5,42.78,0.00,1.81
7407.5,41.91,0.00,1.81
7408.5,41.87,0.00,1.81
7409.5,43.43,0.00,1.81
7410.5,43.37,0.00,1.81
7411.5,43.57,0.00,1.81
7412.5,44.09,0.00,1.81
7413.5,41.43,0.00,1.81
7414.5,42.48,0.00,1.81
7415.5,41.91,0.00,1.81
7416.5,42.66,0.00,1.81
7417.5,42.38,0.00,1.81
7418.5,44.61,0.00,1.81
7419.5,43.56,0.00,1.81
7420.5,36.04,0.00,1.81
7421.5,31.95,0.00,1.81
7422.5,42.99,0.00,1.81
7423.5,45.10,0.00,1.81
7424.5,36.21,0.00,1.81
7425.5,37.56,0.00,1.81
7426.5,35.10,0.00,1.81
7427.5,35.18,0.00,1.81
7428.5,34.94,0.00,1.81
7429.5,35.83,0.00,1.81
7430.5,36.89,0.00,1.81
7431.5,36.94,0.00,1.81
7432.5,38.72,0.00,1.81
7433.5,36.93,0.00,1.81
7434.5,34.78,0.00,1.81
7435.5,35.99,0.00,1.81
7436.5,35.82,0.00,1.81
7437.5,38.57,0.00,0.85
7438.5,38.08,0.00,1.09
7439.5,45.57,0.00,1.42
7440.5,53.89,0.00,1.42
7441.5,51.74,0.00,1.42
7442.5,51.72,0.00,1.42
7443.5,52.31,0.00,1.42
7444.5,50.26,0.00,1.42
7445.5,48.76,0.00,1.42
7446.5,44.05,0.00,1.42
7447.5,36.92,0.00,1.42
7448.5,37.43,0.00,1.30
7449.5,37.24,0.00,1.27
7450.5,37.23,0.00,1.27
7451.5,35.84,0.00,1.27
7452.5,36.17,0.00,1.27
7453.5,35.60,0.00,1.27
7454.5,45.51,0.00,1.27
7455.5,49.36,0.00,1.27
7456.5,51.08,0.00,1.27
7457.5,49.85,0.00,1.27
7458.5,36.21,13.89,1.27
7459.5,36.72,12.84,1.27
7460.5,38.45,11.66,1.27
7461.5,34.79,14.28,1.27
7462.5,41.87,7.76,1.27
7463.5,50.41,0.00,1.27
7464.5,62.60,0.00,1.27
7465.5,63.98,0.00,1.27
7466.5,68.32,0.00,1.27
7467.5,65.54,0.00,1.27
7468.5,72.86,0.00,1.27
7469.5,74.94,0.00,1.27
7470.5,82.08,0.00,1.27
7471.5,80.85,0.00,1.11
7472.5,79.85,0.00,1.27
7473.5,43.46,37.74,1.27
7474.5,64.89,13.86,1.27
7475.5,81.22,0.00,1.27
7476.5,80.67,0.00,1.27
7477.5,81.44,0.00,1.27
7478.5,81.91,0.00,1.27
7479.5,81.04,0.00,1.27
7480.5,86.64,0.00,1.27
7481.5,88.10,0.00,1.27
7482.5,89.62,0.00,1.27
7483.5,89.58,0.00,1.27
7484.5,89.78,0.00,1.27
7485.5,100.46,0.00,1.27
7486.5,103.46,0.00,1.27
7487.5,103.17,0.00,1.27
7488.5,103.37,0.00,1.27
7489.5,102.34,0.00,1.27
7490.5,103.08,0.00,1.27
7491.5,102.73,0.00,1.27
7492.5,102.83,0.00,1.27
7493.5,101.00,0.00,1.27
7494.5,110.69,0.50,1.27
7495.5,114.33,0.47,1.27
7496.5,117.18,0.00,1.27
7497.5,114.45,0.00,1.27
7498.5,113.89,0.00,1.27
7499.5,115.96,0.00,1.27
7500.5,116.22,0.04,1.27
7501.5,113.83,0.04,1.27
7502.5,115.07,0.00,1.27
7503.5,113.74,0.00,1.27
7504.5,116.03,0.00,1.27
7505.5,115.48,0.00,1.27
7506.5,115.38,0.00,1.27
7507.5,116.04,0.00,1.27
7508.5,115.49,0.00,1.27
7509.5,100.49,0.00,1.27
7510.5,102.66,0.00,1.27
7511.5,98.78,0.00,1.27
7512.5,99.86,0.00,1.27
7513.5,92.73,0.00,1.27
7514.5,87.03,0.00,1.27
7515.5,87.60,0.00,1.27
7516.5,87.82,0.00,1.27
7517.5,88.19,0.00,1.27
7518.5,87.22,0.00,1.27
7519.5,58.54,0.00,1.27
7520.5,41.51,0.00,1.27
7521.5,43.27,0.00,1.27
7522.5,62.22,0.00,1.27
7523.5,43.45,0.00,1.27
7524.5,38.32,0.00,1.27
7525.5,49.02,0.00,1.27
7526.5,37.58,0.00,1.27
7527.5,46.79,0.00,1.27
7528.5,38.52,0.00,1.27
7529.5,52.15,0.00,1.27
7530.5,65.08,0.00,1.27
7531.5,49.42,0.00,1.27
7532.5,54.70,0.00,1.27
7533.5,64.70,0.00,1.27
7534.5,57.07,0.00,1.27
7535.5,67.83,0.00,1.27
7536.5,60.47,0.00,1.27
7537.5,75.33,0.00,1.27
7538.5,73.38,0.00,1.27
7539.5,75.85,0.00,1.27
7540.5,73.75,0.00,1.27
7541.5,73.48,0.00,1.27
7542.5,75.22,0.00,1.27
7543.5,74.93,0.02,1.27
7544.5,67.43,0.00,1.27
7545.5,66.00,0.00,1.27
7546.5,65.96,0.00,1.27
7547.5,66.45,0.00,1.27
7548.5,67.62,0.00,1.27
7549.5,61.09,0.06,1.27
7550.5,60.56,0.00,1.27
7551.5,61.09,0.00,1.27
7552.5,61.40,0.00,1.27
7553.5,60.62,0.00,1.27
7554.5,59.79,0.00,1.27
7555.5,60.81,0.00,1.27
7556.5,59.86,0.00,1.27
7557.5,59.92,0.00,1.27
7558.5,58.67,0.00,1.27
7559.5,60.32,0.00,1.27
7560.5,59.76,0.00,1.27
7561.5,59.18,0.00,1.27
7562.5,58.01,0.00,1.27
7563.5,57.80,0.00,1.27
7564.5,60.16,0.00,1.27
7565.5,58.66,0.00,1.27
7566.5,45.98,0.00,1.27
7567.5,51.98,0.00,1.27
7568.5,52.79,0.00,1.27
7569.5,52.66,0.00,1.27
7570.5,53.10,0.00,1.27
7571.5,52.69,0.00,1.27
7572.5,53.77,0.00,1.27
7573.5,53.61,0.00,1.27
7574.5,52.34,0.00,1.27
7575.5,51.93,0.00,1.27
7576.5,50.04,0.00,1.27
7577.5,54.20,0.00,1.27
7578.5,53.44,0.00,1.27
7579.5,54.80,0.01,1.27
7580.5,50.90,0.00,1.27
7581.5,52.90,0.00,1.27
7582.5,51.79,0.00,1.27
7583.5,52.51,0.00,1.27
7584.5,52.64,0.00,1.27
7585.5,48.68,0.00,1.27
7586.5,45.07,0.00,1.27
7587.5,40.66,3.91,1.27
7588.5,45.05,0.00,1.27
7589.5,45.40,0.00,1.27
7590.5,43.59,2.66,1.27
7591.5,45.46,0.00,1.27
7592.5,43.93,0.00,1.27
7593.5,44.58,0.00,1.27
7594.5,44.56,0.00,1.27
7595.5,43.21,0.00,1.27
7596.5,41.92,0.00,1.27
7597.5,43.34,0.00,1.27
7598.5,43.78,0.00,1.27
7599.5,45.42,0.00,1.27
7600.5,45.94,0.00,1.27
7601.5,45.72,0.00,1.27
7602.5,45.34,0.00,1.27
7603.5,45.45,0.00,1.27
7604.5,43.77,0.00,1.27
7605.5,37.69,9.00,1.27
7606.5,42.07,0.00,1.27
7607.5,42.90,0.00,1.27
7608.5,40.76,0.00,1.27
7609.5,40.31,0.00,1.27
7610.5,40.45,0.00,1.27
7611.5,37.29,0.00,1.27
7612.5,35.31,0.00,1.27
7613.5,35.10,0.00,1.27
7614.5,34.00,0.00,1.27
7615.5,34.41,0.00,1.27
7616.5,34.62,0.00,1.27
7617.5,35.61,0.00,1.27
7618.5,35.65,0.00,1.27
7619.5,35.81,0.00,1.27
7620.5,37.48,0.00,1.27
7621.5,37.11,0.00,1.27
7622.5,36.64,0.00,1.27
7623.5,36.98,0.00,1.27
7624.5,34.29,0.00,1.27
7625.5,34.03,0.00,1.27
7626.5,35.04,0.00,1.27
7627.5,33.96,0.00,1.27
7628.5,33.20,0.00,1.27
7629.5,34.09,0.00,1.27
7630.5,33.86,0.00,1.27
7631.5,32.50,0.00,1.27
7632.5,27.16,8.09,1.27
7633.5,34.60,0.00,1.27
7634.5,34.80,0.00,1.27
7635.5,33.49,0.00,1.27
7636.5,35.04,0.00,1.27
7637.5,36.23,0.00,1.27
7638.5,35.55,0.00,1.27
7639.5,35.31,0.00,1.27
7640.5,34.26,0.00,1.27
7641.5,34.53,0.00,1.27
7642.5,33.68,1.08,1.27
7643.5,33.82,0.00,1.27
7644.5,31.71,5.09,1.27
7645.5,35.25,0.00,1.27
7646.5,34.95,0.00,1.27
7647.5,34.70,0.00,1.27
7648.5,33.23,0.00,1.27
7649.5,36.11,0.00,1.27
7650.5,34.57,0.00,1.27
7651.5,33.81,0.00,1.27
7652.5,33.84,0.00,1.27
7653.5,35.02,0.00,1.27
7654.5,33.25,0.00,1.27
7655.5,34.37,0.00,1.27
7656.5,35.29,0.00,1.27
7657.5,34.84,0.00,1.27
7658.5,35.14,0.00,1.27
7659.5,34.96,0.00,1.27
7660.5,36.40,0.00,1.27
7661.5,35.24,0.00,1.27
7662.5,35.28,0.00,1.27
7663.5,35.51,0.00,1.27
7664.5,36.90,0.00,1.27
7665.5,35.11,0.00,1.27
7666.5,35.14,0.00,1.27
7667.5,35.27,0.00,1.27
7668.5,35.12,0.00,1.27
7669.5,36.15,0.00,1.27
7670.5,35.36,0.00,1.27
7671.5,34.95,0.00,1.27
7672.5,33.99,0.00,1.27
7673.5,32.82,0.00,1.27
7674.5,33.69,0.00,1.27
7675.5,33.27,0.00,1.27
7676.5,34.14,0.00,1.27
7677.5,33.53,0.00,1.27
7678.5,33.34,0.00,1.27
7679.5,33.95,0.00,1.27
7680.5,33.46,0.00,1.27
7681.5,34.67,0.00,1.27
7682.5,34.03,0.00,1.27
7683.5,33.75,0.00,1.27
7684.5,34.24,0.00,1.27
